uuid,qscore
doctor_New-York.Long-Island.Plastic-Surgeon_Ari-Hoschander,0.9729776943178393
doctor_Maryland.College-Park.Dentist_Kathy-Kim,0.7311716247385501
doctor_Utah.Orem.Plastic-Surgeon_Kimball-Crofts,0.9879513244096341
doctor_Florida.St-Petersburg.Facial-Plastic-Surgeon_Andrew-Coundouriotis,0.8597401904326206
doctor_New-York.New-York.Dentist_Marianna-Farber,0.8069859426322238
faq_question_united-kingdom-gb-59tall-139-lbs-cup-450-500cc-big,0.8815707559643768
doctor_Texas.Houston.Plastic-Surgeon_Christopher-Kennon-Livingston,0.9226749964170101
faq_question_cincinnati-cavity-exist-crown-tooth-weeks,0.7324473135615129
doctor_New-York.White-Plains.Plastic-Surgeon_Christian-Guzman-MD,0.9226749964170101
faq_question_revision-rhinoplasty-ribs-graft-achieved,0.8017171522847569
doctor_Texas.Oculoplastic-surgeon_glen-brindley,0.7311716247385501
faq_question_houston-tx-belly-button-swelling-normal-time-post-op,0.8017171522847569
doctor_Washington.Seattle.Facial-Plastic-Surgeon_christine-puig-md,0.7440380720685922
doctor_Florida.Sarasota.Dentist_Michael-Dorociak,0.8931461401999673
doctor_Georgia.Atlanta.Plastic-Surgeon_Earl-Stephenson-Jr,0.9879513244096341
faq_question_new-jersey-nj-swelling-reduction-after-maxillofacial-surgery,0.7078982607211817
faq_question_san-antonio-tx-times-doctor-leave-couple-mm-part-dorsal-strut,0.7324473135615129
doctor_Virginia.Fairfax.Plastic-Surgeon_Andrew-Goldberg1,0.9839865882703087
faq_question_singapore-sg-stop-wearin-the-invisalign-and-my-teeth-back-normal-plan-everything,0.7324473135615129
faq_question_photofacial-treatment-brown-spots,0.8420405378030086
doctor_Missouri.St.-Louis.Plastic-Surgeon_khashayar-dehghan,0.773574950944017
doctor_Illinois.Chicago.Plastic-Surgeon_Michael-Marschall,0.9839865882703087
faq_question_vancouver-bc-heal-skin-graph,0.8815707559643768
faq_question_singapore-sg-long-face-stops-feeling-tender-after-fat-grafting,0.7324473135615129
faq_question_hilo-long-bloating,0.7324473135615129
faq_question_miami-fl-possibly-outer-thigh-liposuction-photos-included,0.7078982607211817
doctor_Nebraska.Lincoln.Oculoplastic-surgeon_frederick-mausolf,0.7311716247385501
doctor_Utah.Salt-Lake-City.Physician_Brent-Larsen,0.7440380720685922
faq_question_new-york-ny-breast-sag-separately-implant,0.8420405378030086
doctor_Louisiana.Lake-Charles.Family-Physician_Steve-Springer,0.7440380720685922
doctor_North-Carolina.Greenville.Dermatologic-Surgeon_Theresa-Conologue,0.7311716247385501
faq_question_vancouver-bc-augment-jawline,0.7078982607211817
doctor_Indiana.Fort-Wayne.Facial-Plastic-Surgeon_Thomas-Herendeen,0.7311716247385501
doctor_Georgia.Marietta.Dentist_Paul-Gilreath,0.7311716247385501
faq_question_new-york-ny-eye-bag-effect-due-juvederm-voluma,0.9904032873207381
doctor_India.Dermatologist_Apratim-Goel,0.9226749964170101
doctor_New-York.Great-Neck.Physician_Tansar-Mir,0.773574950944017
doctor_Illinois.Dermatologist_Francis-Lee,0.7311716247385501
faq_question_laser-resurfacing-brown-spots,0.8815707559643768
faq_question_canada-ky-mm-realistic-added-length-and-projection-revision,0.8017171522847569
doctor_Plastic-Surgeon_Mark-Zilmer,0.773574950944017
faq_question_paramount-ca-275cc-saline-implant-small-feel-left-nipple-numb-normal,0.9456666044581534
faq_question_london-tx-flat-nipples-after-aureola-reduction,0.7078982607211817
faq_question_houston-tx-procedure-correct-horribly-recessed-chin-jaw,0.8017171522847569
faq_question_saskatoon-wondering-surgery-surgical-procedure-fix-terrible-discoloured-tear,0.7642241093053103
doctor_North-Carolina.Raleigh-Durham.Dermatologic-Surgeon_Beth-Goldstein,0.7440380720685922
faq_question_melville-la-belly-button-weeks-post-op-full-tummy-tuck-muscle-repair,0.8017171522847569
faq_question_saint-charles-mo-pectus-excavatum-breast-augmentation-implants,0.9904032873207381
doctor_Illinois.Swansea.Dermatologist_Steve-Musick,0.7582191137500055
doctor_Texas.San-Antonio.Facial-Plastic-Surgeon_Christine-Gilliam,0.7311716247385501
doctor_India.Plastic-Surgeon_Sumit-Saxena,0.8245192917503444
faq_question_brooklyn-ny-pregnant-after-tummy-tuck-safe-termination-months-post-op,0.7642241093053103
faq_question_lutherville-timonium-md-phenol-peel-enlarged-pores-worse,0.7078982607211817
faq_question_north-greece-ny-damage-result-breast-lifting-surgery-falling-after-days,0.8420405378030086
faq_question_philippines-ph-varicose-veins-upper-lip,0.7324473135615129
doctor_Illinois.Elk-Grove-Village.Dermatologist_Michael-Greenberg,0.9879513244096341
doctor_Texas.Frisco.Orthodontist_Greg-Greenberg,0.8069859426322238
faq_question_detroit-mi-wrong-eyes,0.9168945465014756
faq_question_full-tummy-tuck-mini-tummy-tuck-recovery,0.967028485227838
doctor_Florida.Tampa.Plastic-Surgeon_Eleanor-Jane-Barone,0.9470008830649587
doctor_Rhode-Island.Providence.Dermatologic-Surgeon_Marina-Kuperman-Beade,0.7311716247385501
faq_question_md-ugly-deep-scar-eye-wrong,0.7642241093053103
doctor_South-Carolina.Mount-Pleasant.Ophthalmologist_Kerry-Solomon,0.7440380720685922
doctor_Iowa.Iowa-City.Oculoplastic-surgeon_keith-carter,0.7311716247385501
faq_question_texas-tx-remove-scars-legs,0.7324473135615129
faq_question_memphis-tn-liposuction-good-option-candidate-tummy-tuck-mini-full,0.9904032873207381
doctor_New-York.New-York.Plastic-Surgeon_Michael-Wolfeld,0.8931461401999673
doctor_Texas.San-Antonio.OB-GYN_Karen-Hasty,0.7440380720685922
faq_question_tampa-fl-fue-bald,0.7642241093053103
faq_question_big-indian-ny-20-hate-nose-alotits-big,0.8017171522847569
faq_question_germany-de-loose-skin-revision-belly-button-arrow-fade,0.7642241093053103
faq_question_winnipeg-mb-there-pea-sized-white-bump-the-crease-my-nose-hurts-when-pressure,0.7078982607211817
doctor_Texas.Houston.Dermatologist_William-Waidhofer,0.7440380720685922
faq_question_ottawa-i-spot-blood-steri-strop-days-post-op-breast-augmentation-normal,0.8420405378030086
faq_question_pretty-my-belly-button-inch-high,0.9168945465014756
faq_question_procedure-tighten-loose-skin-upper-thighs,0.8017171522847569
doctor_New-York.Dermatologist_Orit-Markowitz,0.7311716247385501
doctor_Texas.El-Paso.Plastic-Surgeon_Mark-Jabor,0.9879513244096341
faq_question_denver-nc-doctor-treating-acne-scarring-colorado,0.7078982607211817
doctor_Florida.Bradenton.Dentist_Nancy-Perron,0.7311716247385501
doctor_Illinois.Quincy.Oral-&-Maxillofacial-Surgeon_Daniel-Riggs,0.7311716247385501
faq_question_fullerton-ca-i-crown-root-canal-15-years-extract-repair-recrown,0.7324473135615129
faq_question_nyack-ny-previously-asked-1cc-achive-lip,0.9904032873207381
faq_question_san-francisco-ca-inframammary-periareolar,0.9904032873207381
doctor_Oklahoma.Lawton.Orthodontist_Melissa-Farrow,0.7440380720685922
faq_question_saudi-arabia-sa-black-spots-bikini-line-days-after-laser-hair-removal-session,0.7324473135615129
faq_question_philadelphia-pa-approach-cooperative-dr-poor-work-request-correct,0.967028485227838
faq_question_dt2-8dp-breast-reduction,0.8815707559643768
faq_question_houston-tx-survival-rate,0.8420405378030086
doctor_Georgia.Atlanta.Facial-Plastic-Surgeon_Brian-Maloney,0.9879513244096341
faq_question_ozark-mo-clear-invisalign-buttons,0.7078982607211817
doctor_Georgia.Atlanta.Dermatologic-Surgeon_Rutledge-Forney,0.9656771355132703
doctor_Texas.Houston.Plastic-Surgeon_Eugene-Alford,0.9729776943178393
doctor_Florida.Fort-Myers.Ophthalmologist_William-Ehrlich,0.7582191137500055
faq_question_rancho-cucamonga-ca-i-teeth-long-braces-back-normal,0.7078982607211817
doctor_Michigan.Rochester.Facial-Plastic-Surgeon_salvadore-cavaliere,0.8597401904326206
doctor_Michigan.Farmington.Facial-Plastic-Surgeon_Christine-Lepoudre,0.7440380720685922
faq_question_providence-ri-6-weeks-leaking-finally-drying-high-risk-implant-contamination,0.7642241093053103
faq_question_chicago-il-13-months-post-lipo-normal-for-my-stomach-flat,0.967028485227838
faq_question_mid-florida-fl-achieve-natural,0.8017171522847569
faq_question_durant-state-insurance-company-covering-breasts-reduction,0.7324473135615129
doctor_Georgia.Savannah.Plastic-Surgeon_Carl-Pearl,0.8768127723158731
doctor_Illinois.Chicago.Dermatologic-Surgeon_Rebecca-Tung,0.7440380720685922
doctor_Michigan.Southfield.Oculoplastic-Surgeon_Dianne-Schlachter,0.7440380720685922
doctor_New-York.Rochester.Physician_Ashley-Amalfi,0.8768127723158731
doctor_United-Kingdom.London.Dermatologist_Anjali-Mahto,0.7311716247385501
doctor_New-York.New-York.Hair-Restoration-Surgeon_Robert-Dorin,0.7440380720685922
faq_question_dubai-ae-month-after-fue-expect,0.9904032873207381
faq_question_dubai-ae-brazilian-buttlift-performed-thin-patient,0.9168945465014756
doctor_Washington.Kirkland.Dentist_Teresa-Yagi,0.7311716247385501
doctor_Missouri.Saint-Louis.Plastic-Surgeon_Michele-Koo,0.9879513244096341
doctor_United-Kingdom.London.Dentist_Raj-Kumar,0.9790403044191969
faq_question_wisconsin-wi-follow-breast-revision-approach-pocket-revision-larger-implants-fat,0.8017171522847569
faq_question_gastonia-nc-38g-medicaid,0.7642241093053103
faq_question_vincennes-419lbs-11-29-2012-heaviest-219lbs-lot-skin-start-after-massive-weight,0.8420405378030086
faq_question_big-indian-ny-i-70-chemical-peel-yesterday-dark-spots-face-terribly-burnt-skin,0.8815707559643768
faq_question_istanbul-tr-hump-side-nose-hump-sides,0.8815707559643768
doctor_New-Mexico.Albuquerque.Orthodontist_Greg-Jorgensen,0.8931461401999673
faq_question_wilmington-de-i-breast-cancer-10-years-offered-reconstruction-kids,0.8815707559643768
doctor_New-York.Plastic-Surgeon_Eric-Scott-Mager,0.7440380720685922
doctor_Tennessee.Nashville.Orthodontist_Joel-Gluck,0.7582191137500055
doctor_Iowa.Cedar-Rapids.Dentist_Blaine-McLaughlin,0.8931461401999673
faq_question_minneapolis-mn-rid-fatty-skin-texture,0.7078982607211817
faq_question_berkeley-ca-rhinoplasty-surgeon-bay-area-emphasis-revisions-months-removed,0.7324473135615129
faq_question_invisalign-vs-neuromuscular-braces,0.7642241093053103
faq_question_bordentown-nj-surgery-recommended-weight-loss-100-pounds,0.7324473135615129
doctor_Florida.Orlando.Dermatologist_Farooq-Lateef,0.8069859426322238
faq_question_las-vegas-nv-bonding-teeth-drilling,0.8420405378030086
doctor_Maryland.Chevy-Chase.Dermatologist_Geeta-Shah,0.789911290226633
faq_question_abbotsford-bc-earliest-time-receive-breast-reduction-age,0.967028485227838
faq_question_ohio-il-lift,0.7642241093053103
faq_question_paramus-nj-removing-lines-making-lips-fuller,0.9456666044581534
doctor_Washington.Seattle.Dermatologist_Kean-Lawlor,0.9226749964170101
faq_question_male-want-start-my-change-and-want-breast-implants-help-fine-docton-in-oklahoma,0.7642241093053103
doctor_Netherlands.Laren.Physician_Tom-van-Eijk,0.9570400258596111
faq_question_california-md-bbl-big,0.967028485227838
faq_question_selangor-doctor-stitches-scar-mouth-time-laser-cure-scar-compeletly,0.7078982607211817
faq_question_san-carlos-az-normal-spacing-crookedness-occur-braces,0.7078982607211817
faq_question_miami-fl-losing-weight-skin-laxity-worst,0.8815707559643768
doctor_New-Jersey.Livingston.Orthodontist_Bernard-Gorkowitz,0.8069859426322238
doctor_Michigan.Southfield.Oculoplastic-Surgeon_Frank-Nesi,0.7440380720685922
doctor_New-York.Rochester.Plastic-Surgeon_William-Koenig,0.9879513244096341
faq_question_v-y-lip-enhancementis-word,0.7324473135615129
doctor_New-York.Quogue.Physician_Alexander-Covey,0.7582191137500055
faq_question_colorado-exparel-worth,0.9456666044581534
doctor_Florida.Delray-Beach.Dermatologic-Surgeon_John-Strasswimmer,0.7311716247385501
doctor_Pennsylvania.York.Dermatologic-Surgeon_Stanton-Lebouitz,0.7311716247385501
doctor_Texas.Galveston.Plastic-Surgeon_linda-phillips-md,0.7440380720685922
doctor_Florida.Saint-Petersburg.Dentist_Stephen-Obrochta,0.7311716247385501
doctor_Virginia.Virginia-Beach.Physician_Georges-Kaado,0.7582191137500055
faq_question_smiling-create-deviated-silicone-implant-asian-female,0.981485283205967
faq_question_wrinkles-after-botox-should-this-happen,0.9904032873207381
doctor_New-Jersey.Clifton.Orthodontist_Margaret-LeeAnn-Clark,0.7311716247385501
doctor_New-Jersey.Toms-River.Dermatologist_Emanuel-Kuflik,0.7311716247385501
doctor_New-Mexico.Albuquerque.Dentist_Rachelle-Shaw,0.7311716247385501
doctor_Virginia.Chester.Orthodontist_Wright-Pond,0.7311716247385501
faq_question_chandigarh-after-45-days-smile-operation-after-operation-medication-vision,0.7078982607211817
doctor_Washington-DC.Dermatologist_Sandra-Read,0.7440380720685922
doctor_Ontario.Toronto.Dermatologic-Surgeon_Christian-Murray,0.7440380720685922
doctor_Mexico.Plastic-Surgeon_Julio-Saldana,0.8931461401999673
faq_question_england-ar-explant-surgeons-advice-needed-please17-years-270cc-glandular-months,0.8017171522847569
faq_question_mumbai-wanted-healing-normal,0.8420405378030086
doctor_New-York.New-York.Dermatologist_Lotika-Singh,0.7311716247385501
doctor_Florida.Clermont.Facial-Plastic-Surgeon_Danny-Soares,0.9656771355132703
faq_question_latvia-lv-pain-left-breast-walking,0.8420405378030086
doctor_Texas.Edinburg.OB-GYN_Samira-Mohamed,0.7440380720685922
faq_question_lumineers-and-teeth-grinding,0.7642241093053103
doctor_Texas.Austin.Plastic-Surgeon_Patrick-Kelley,0.7311716247385501
doctor_Oregon.Beaverton.Dentist_Michael-Negru,0.8931461401999673
faq_question_high-profile-500-silicone-big-diff-mod-plus-500,0.981485283205967
doctor_Massachusetts.Oculoplastic-surgeon_scott-corin,0.7311716247385501
faq_question_american-canyon-ca-my-options,0.8815707559643768
faq_question_minneapolis-mn-concealers-post-fut-recipient-area-follow,0.7642241093053103
faq_question_risks-undergo-cataract-surgery-eldery-person-aged-70years,0.981485283205967
faq_question_london-tx-required-plastic-surgeon-pinnaplasty-successful,0.7324473135615129
doctor_Michigan.Grand-Rapids.Plastic-Surgeon_Andrew-John-Livingston,0.7440380720685922
faq_question_houston-tx-improve-breathing-remove-hump-droopy-tip-similar-shape,0.981485283205967
faq_question_oregon-rescheduling-fees-policies-pregnant,0.9456666044581534
doctor_Florida.Jacksonville.Facial-Plastic-Surgeon_Richard-Joseph,0.8422079044193275
doctor_Florida.Naples.Plastic-Surgeon_Nalin-Master,0.7311716247385501
faq_question_my-tooth-reshaped-my-tooth-current-condition1,0.7642241093053103
doctor_Pennsylvania.Philadelphia.Plastic-Surgeon_Scott-Brenman,0.9879513244096341
faq_question_a-good-candidate-for-breast-reduction1,0.9168945465014756
doctor_Kentucky.Lexington.Plastic-Surgeon_Sandra-Bouzaglou,0.773574950944017
faq_question_scarsdale-ny-new-system-technique-fat-transfer-doctors,0.8420405378030086
doctor_Pennsylvania.Harrisburg.Plastic-Surgeon_Roderick-Zickler,0.8422079044193275
doctor_Georgia.Atlanta.Plastic-Surgeon_Yeon-Jeen-Jenny-Chang,0.8931461401999673
faq_question_switzerland-ch-hyperpigmentation-caused-microdermabrasion-reversible,0.7324473135615129
doctor_Florida.Lake-Mary.Plastic-Surgeon_George-Papanicolaou,0.9729776943178393
faq_question_dallas-tx-diced-scalp-fascia-i-injectable-filler-in-revision-rhinoplasty,0.7642241093053103
faq_question_fairfax-station-va-i-cracked-tooth-dentist-told-pulled-wearing-invisalign-work,0.8017171522847569
faq_question_san-diego-ca-lump-nose-after-rhinoplasty,0.8017171522847569
doctor_Massachusetts.Sharon.Dentist_Mrugank-Sardhara,0.7311716247385501
doctor_Kentucky.Lexington.Plastic-Surgeon_Christopher-Marek,0.9084982534318887
faq_question_boston-ma-i-remove-brown-spots-face-treatments-med-spa-success-recommend,0.7078982607211817
faq_question_dubai-ae-persistent-redness-after-year-ht-3500-fue,0.8815707559643768
faq_question_double-weak-chin-overweight-options-invasive,0.9904032873207381
faq_question_paterson-nj-i-wondering-candidate-invisalign-moderate-spacing-buck-teethi-braces,0.8420405378030086
faq_question_new-london-ct-tattoo-remove-picosure-laser,0.7324473135615129
faq_question_ballston-lake-ny-scar-position-changed-rhinoplasty,0.7324473135615129
faq_question_claws-tattoo-chest-breast-going-from,0.8815707559643768
doctor_New-York.Stony-Brook.Dermatologist_Elyse-Rafal,0.9355367636442512
faq_question_involved-in-the-revision-rhinoplasty-improve-pinched-nose,0.9456666044581534
faq_question_columbus-i-received-dysport-wondering-proper-amount,0.9904032873207381
faq_question_laredo-tx-i-mole-flat-nose,0.7324473135615129
faq_question_california-ca-treatment-give-results-acne-scars,0.8815707559643768
doctor_South-Carolina.Hilton-Head-Island.Family-Physician_Jonathan-Sack,0.9470008830649587
faq_question_los-angeles-ca-i-bbl-surgery-current-measurements-42-38-46-ideal-measurements,0.7642241093053103
doctor_Virginia.Norfolk.Dermatologist_Kevin-DeHart,0.7311716247385501
doctor_Minnesota.Minneapolis.Dermatologic-Surgeon_Malinee-Saxena,0.7311716247385501
faq_question_ilford-gb-pigmentation-lip-area,0.8420405378030086
faq_question_doha-01-remove-pimples-darks-marks,0.7642241093053103
faq_question_milan-lid-margin,0.8815707559643768
doctor_Vermont.Plastic-Surgeon_Robert-David-Nesbit,0.773574950944017
doctor_Nebraska.Omaha.Dermatologist_Suzanne-Braddock,0.7311716247385501
doctor_Florida.Miami.Physician_Adonis-Maiquez,0.7311716247385501
doctor_Oregon.Beaverton.Plastic-Surgeon_Austin-Hayes,0.9879513244096341
faq_question_coppell-tx-option-remove-my-mole-scarring-worse-than-mole,0.8017171522847569
faq_question_dominican-republic-sleep-ur-side-after-breast-augmentation,0.9904032873207381
faq_question_iraq-fine-wrinkles-eye,0.8017171522847569
faq_question_breast-augmentation-0,0.9904032873207381
faq_question_brooklyn-ny-bbl-performed-after-butt-injections,0.8815707559643768
faq_question_perth-au-breast-lift-cost-perth,0.8017171522847569
faq_question_sheridan-wy-seroma-feel,0.7324473135615129
faq_question_calabasas-ca-thermitight-after-effects,0.8017171522847569
faq_question_cedar-knolls-nj-nose-tip,0.967028485227838
doctor_Kentucky.Louisville.Oral-&amp;-Maxillofacial-Surgeon_Joseph-Cieslak,0.7311716247385501
faq_question_miami-fl-pills-after-bbl-vitamins-pills-recover-faster-general,0.7324473135615129
doctor_New-York.New-York.Dermatologist_Angela-Lamb,0.7311716247385501
faq_question_el-paso-tx-causes-ptosis-teen,0.8017171522847569
doctor_Texas.Plano.Dentist_Ronald-Bosher,0.7311716247385501
faq_question_san-diego-ca-breast-lift-symmetry-reduction,0.9904032873207381
faq_question_rialto-ca-stomach-sleeping-after-tummy-tuck,0.9168945465014756
faq_question_phoenix-az-i-cool-sculpting-abdomen-treatment-cover-area-start,0.967028485227838
doctor_Florida.Fort-Lauderdale.Plastic-Surgeon_George-Dreszer,0.9355367636442512
faq_question_arlington-va-temple-lift-right-for,0.9904032873207381
faq_question_indiana-pa-bulge-remaining-eye-after-lid-surgery-before,0.9904032873207381
doctor_Ohio.Youngstown.Physician_Adam-Cash,0.7440380720685922
doctor_Louisiana.Covington.Plastic-Surgeon_Elizabeth-Kinsley,0.9879513244096341
doctor_Louisiana.Metairie.Dermatologic-Surgeon_Patricia-Farris,0.8931461401999673
faq_question_usingen-de-true-number-fat-cells-stay-reach-adulthood,0.7078982607211817
faq_question_reconstituded-botox-in-freezer-bout-hour-two-hr-and-in-refrigerator-still,0.7642241093053103
doctor_Georgia.Atlanta.Ophthalmologist_Starla-Fitch,0.7311716247385501
faq_question_houston-tx-i-want-butt-augmentation-procedure-and-dont-fat-in-my-body-there-gain,0.8815707559643768
faq_question_jacksonville-fl-interested-tummy-tuck-butt-lift-time,0.9904032873207381
doctor_Virginia.Roanoke.Oculoplastic-surgeon_kurt-guelzow,0.7311716247385501
faq_question_romania-ro-ear-fixing-without-surgery,0.8017171522847569
faq_question_new-york-ny-i-surgery-cost-desired-result,0.8815707559643768
faq_question_dallas-pa-switching-birth-control-middle-pack-acne,0.7078982607211817
faq_question_istanbul-i-male-weird-belly-button-corrected,0.7324473135615129
faq_question_wolverhampton-red-rash-rash-lots-tiny-spots-put-blotches,0.7078982607211817
faq_question_wichita-ks-mammogram-muscle-implants,0.9456666044581534
faq_question_philippines-ph-hope-fixing-teeth,0.7078982607211817
faq_question_daytona-beach-fl-drainless-extended-abdominoplasty-lower-abdomen-lipo-happens,0.981485283205967
faq_question_Laser-treatment-sagging-skin-mouth-cheeks,0.8420405378030086
faq_question_henderson-nv-500-550-high-profile-silicone-implants-fit-my-figure,0.9904032873207381
faq_question_united-kingdom-breast-reduction-post-op-bras,0.7324473135615129
doctor_Georgia.Atlanta.Plastic-Surgeon_Fernando-Burstein,0.9470008830649587
doctor_Texas.Frisco.Facial-Plastic-Surgeon_Matthew-Richardson,0.9470008830649587
faq_question_medically-breast-reduction-the-maximum-amount-time-doctor-approve,0.8017171522847569
faq_question_septoplasty-correct-deviated-septum-for-year,0.7642241093053103
faq_question_san-diego-ca-breast-lift-photo,0.9904032873207381
faq_question_toronto-difference-fat-grafting-micro-fat-grafting,0.7324473135615129
faq_question_united-kingdom-gb-overjet-invisalign,0.8815707559643768
doctor_New-York.New-York-City.Plastic-Surgeon_Peter-Taub,0.773574950944017
doctor_New-Jersey.Morristown.Dentist_Edward-Romano,0.7440380720685922
faq_question_maine-lessen-appearance-facial-sagging-lines-prevent-worse,0.7078982607211817
faq_question_mn-stage-garment-tightness,0.7642241093053103
faq_question_liberty-hill-tx-scarring-after-prk-surgery,0.7324473135615129
faq_question_calgary-ab-molars-braced-molars-tilting-inwards,0.7078982607211817
doctor_Florida.Jacksonville.Dermatologic-Surgeon_Mary-Pentel,0.9656771355132703
doctor_United-Kingdom.Chelmsford.Plastic-Surgeon_Adam-Sierakowski,0.9084982534318887
faq_question_huntington-beach-ca-facial-fat-grafting-judge-panic-huge-financial-loss,0.967028485227838
faq_question_new-york-ny-asian-eyelid-surgery-correct-multiple-folds-treatment-dark-circles,0.8420405378030086
faq_question_ridscars,0.7078982607211817
doctor_United-Kingdom.Glasgow.Plastic-Surgeon_Arup-Ray,0.7582191137500055
doctor_Pennsylvania.Philadelphia.Dentist_Michael-Tuman,0.7440380720685922
doctor_Florida.Saint-Augustine.Facial-Plastic-Surgeon_Zeeshan-Aziz,0.7311716247385501
faq_question_minnesota-mn-shape-nose-healing-process-taping,0.8017171522847569
doctor_South-Carolina.Columbia.Orthodontist_Richard-Boyd,0.7440380720685922
faq_question_sweat-gland-removal-armpits,0.9904032873207381
doctor_Texas.Fort-Worth.Family-Physician_Kim-Higgins,0.7440380720685922
doctor_Florida.South-Miami.Physician_Rafael-Antun,0.7440380720685922
faq_question_trinidad-tx-marks-back,0.7078982607211817
faq_question_london-tx-mini-facelift-sort-flabby-face-jawline,0.9168945465014756
doctor_Illinois.Barrington.Facial-Plastic-Surgeon_Mark-Been,0.9879513244096341
faq_question_sydney-au-front-teeth-broken-permanent-solution-cover-remaining-surface,0.9168945465014756
faq_question_mansfield-a-loose-baby-molar-loose-cap,0.8017171522847569
faq_question_arizona-city-az-i-subcision-days-and-sore-bumps-chin,0.7078982607211817
faq_question_middle-river-md-for-all-body-pores-clogged-continuously-exception-face-and-head,0.7078982607211817
faq_question_heavy-lifting-after-full-tummy-tuck,0.7642241093053103
faq_question_asia-small-holes-pores-nose-after-black-head-white-head-extractionhow-rid,0.7078982607211817
faq_question_ashland-la-i-large-bulbous-nose-hole-septum-fixed-repaired,0.8815707559643768
faq_question_new-york-ny-maximum-amount-fat-belly-tummy-tuckanotoinette,0.9456666044581534
faq_question_boston-ma-boobs-size-shape-eventually-similar,0.7642241093053103
faq_question_jackson-wy-tight-feeling-in-breast-and-awareness-implant-problem-tight-muscle,0.9168945465014756
doctor_Georgia.Atlanta.Facial-Plastic-Surgeon_Inessa-Fishman,0.9470008830649587
doctor_Spain.Plastic-Surgeon_Enrique-Etxeberria,0.9729776943178393
doctor_Massachusetts.Boston.Dentist_Liliana-Gomez-Infante,0.7311716247385501
doctor_New-York.Plastic-Surgeon_John-Siebert,0.7582191137500055
doctor_United-Kingdom.Liverpool.Plastic-Surgeon_Kenneth-Graham,0.7582191137500055
faq_question_cedar-grove-nj-filler-eyes-darkness-hollows,0.7642241093053103
faq_question_tehran-ir-deformation-after-gynicomasti-surgery,0.8815707559643768
faq_question_nyc-diet-coke-aging-skin-alcohol,0.7078982607211817
doctor_Mississippi.Jackson.Plastic-Surgeon_Michael-Kanosky,0.7440380720685922
doctor_New-York.New-York-City.Dermatologic-Surgeon_Paul-Jarrod-Frank,0.9226749964170101
faq_question_riverside-ca-invisalign-fix-teeth,0.7642241093053103
faq_question_hollywood-fl-tummy-tuck-lipo,0.9904032873207381
faq_question_accutane-and-moisturizing-product,0.7642241093053103
doctor_Virginia.Roanoke.Orthodontist_Penny-Lampros,0.7311716247385501
faq_question_miami-fl-wrong-eyes,0.7078982607211817
faq_question_santa-rosa-tx-45-horrible-dark-circles-eyes,0.7078982607211817
faq_question_sarasota-fl-columella-deformity-corrected,0.981485283205967
faq_question_corpus-christi-tx-improve-facial-scars,0.8017171522847569
doctor_New-Hampshire.Dermatologic-Surgeon_James-Campbell,0.773574950944017
faq_question_london-tx-i-indian-woman-suffer-melasma-dermabrasion-remove-melasma,0.7642241093053103
faq_question_los-angeles-ca-normal-significantly-swelling-side-after-tummy-tuck,0.9456666044581534
doctor_Missouri.Kansas-City.Plastic-Surgeon_Ni-Jui-Liang,0.7582191137500055
doctor_Kansas.Shawnee-Mission.Urogynecologist_Patrick-Nosti,0.9729776943178393
faq_question_york-narrow-middle-portion-nasal-bridge-rhinoplasty,0.8420405378030086
faq_question_beverly-hills-fl-shin-lengthening-result-slimmer-calves,0.7078982607211817
doctor_Georgia.Atlanta.Orthodontist_Leroy-Venn,0.7311716247385501
faq_question_australia-au-in-response-my-previous-post,0.7078982607211817
doctor_Florida.Fort-Lauderdale.Plastic-Surgeon_Peter-Simon,0.9355367636442512
doctor_Tennessee.Nashville.Plastic-Surgeon_Brad-Medling,0.7582191137500055
doctor_Washington.Kirkland.Dermatologic-Surgeon_DeEtta-Gray,0.8931461401999673
faq_question_canada-ca-wear-tray-invisalign,0.7324473135615129
doctor_Missouri.Cape-Girardeau.Plastic-Surgeon_David-Deisher,0.9656771355132703
faq_question_milwaukee-wi-butt-lift,0.9168945465014756
faq_question_usa-breast-reductions-covered-insurance,0.8017171522847569
faq_question_south-africa-za-pain-months-after-vaser-lipo,0.7078982607211817
faq_question_sun-prairie-wi-there-long-term-ramifications-blistering-burned-my-bbl-treatment,0.7078982607211817
doctor_Virginia.Woodbridge.Bariatric-Surgeon_Masoud-Rezvani,0.7311716247385501
doctor_Washington.Seattle.Otolaryngologist_Samson-Lee,0.9729776943178393
doctor_Florida.Tallahassee.Plastic-Surgeon_Alfredo-Adolfo-Paredes-Jr,0.8597401904326206
faq_question_200-more-before-brazilian-butt-lift-surgery,0.8420405378030086
doctor_North-Carolina.Southern-Pines.Dentist_John-Ceraso,0.7311716247385501
doctor_Wisconsin.Milwaukee.Plastic-Surgeon_Tracy-McCall,0.9084982534318887
faq_question_my-belly-fat-and-uncomfortable-tummy-tuck-lyopo-loose-skin-lypo-tightn-own,0.9904032873207381
doctor_New-Jersey.Dermatologist_Sabatino-Ciatti,0.7582191137500055
faq_question_albany-ny-cost-replace-my-breast-implants,0.9904032873207381
doctor_Indiana.Chesterton.Facial-Plastic-Surgeon_Chad-Glazer,0.9084982534318887
faq_question_rancho-cucamonga-ca-normal-nipple-change-color-after-breast-augmentation,0.9456666044581534
faq_question_bristol-va-treat-severe-burn-microderm-salicylic-glycolic-acid-peel-skin-tight,0.7324473135615129
